Number_of_bodies:3
Number_of_steps:10000
step timestep(s) energy angular_momentum_magnitude L_x L_y L_z body0_radius body0.x body0.y body0.z body1_radius body1.x body1.y body1.z body2_radius body2.x body2.y body2.z
9696 969.6 2.6702 6.05072e-15 0 0 -6.05072e-15 0.378375 0.333561 -0.178619 0 1.04385 -1.04 0.0895636 0 0.712026 0.706435 0.0890549 0
9697 969.7 2.52274 5.9952e-15 0 0 -5.9952e-15 0.477603 0.374917 -0.295875 0 1.08592 -1.07916 0.120949 0 0.725647 0.704247 0.174927 0
9698 969.8 2.35174 5.9952e-15 0 0 -5.9952e-15 0.581851 0.415472 -0.407349 0 1.12145 -1.1112 0.15127 0 0.741364 0.695733 0.256079 0
9699 969.9 2.16811 6.10623e-15 0 0 -6.10623e-15 0.684595 0.455192 -0.511342 0 1.15102 -1.13678 0.1805 0 0.75764 0.681587 0.330842 0
9700 970 1.98788 6.13398e-15 0 0 -6.13398e-15 0.782507 0.493809 -0.607017 0 1.17509 -1.15641 0.208674 0 0.773122 0.662601 0.398343 0
9701 970.1 1.82523 6.05072e-15 0 0 -6.05072e-15 0.874221 0.530972 -0.6945 0 1.19402 -1.17049 0.235863 0 0.786979 0.639522 0.458637 0
9702 970.2 1.68742 5.9952e-15 0 0 -5.9952e-15 0.959499 0.566411 -0.774478 0 1.20811 -1.17932 0.262151 0 0.798836 0.612911 0.512327 0
9703 970.3 1.5763 5.88418e-15 0 0 -5.88418e-15 1.0386 0.599977 -0.847768 0 1.21756 -1.1831 0.287625 0 0.808573 0.58312 0.560143 0
9704 970.4 1.49126 5.88418e-15 0 0 -5.88418e-15 1.11192 0.631608 -0.915115 0 1.22253 -1.18195 0.312374 0 0.816192 0.550339 0.602741 0
9705 970.5 1.43067 5.93969e-15 0 0 -5.93969e-15 1.17988 0.661297 -0.977141 0 1.22313 -1.17593 0.336487 0 0.821759 0.514636 0.640655 0
9706 970.6 1.39234 5.93969e-15 0 0 -5.93969e-15 1.24286 0.689065 -1.03436 0 1.21943 -1.16506 0.360052 0 0.825382 0.475993 0.674304 0
9707 970.7 1.37393 6.05072e-15 0 0 -6.05072e-15 1.30119 0.714943 -1.08717 0 1.21145 -1.14926 0.383163 0 0.827203 0.434321 0.704011 0
9708 970.8 1.37348 6.10623e-15 0 0 -6.10623e-15 1.35514 0.738967 -1.13593 0 1.19922 -1.12843 0.405918 0 0.827404 0.38946 0.730013 0
9709 970.9 1.38969 5.9952e-15 0 0 -5.9952e-15 1.40497 0.761175 -1.18091 0 1.18268 -1.10236 0.428428 0 0.826214 0.341183 0.752479 0
9710 971 1.42206 6.02296e-15 0 0 -6.02296e-15 1.45086 0.781599 -1.22233 0 1.16181 -1.07078 0.450819 0 0.82393 0.289184 0.771513 0
9711 971.1 1.47082 5.96745e-15 0 0 -5.96745e-15 1.49299 0.80027 -1.2604 0 1.13655 -1.03334 0.473239 0 0.820937 0.233069 0.787157 0
9712 971.2 1.5367 5.9952e-15 0 0 -5.9952e-15 1.53151 0.817213 -1.29526 0 1.10685 -0.989557 0.495872 0 0.817756 0.172343 0.799389 0
9713 971.3 1.62003 6.21725e-15 0 0 -6.21725e-15 1.56654 0.832452 -1.32706 0 1.07274 -0.938869 0.518936 0 0.815099 0.106418 0.808122 0
9714 971.4 1.71862 6.05072e-15 0 0 -6.05072e-15 1.59818 0.846004 -1.3559 0 1.03446 -0.880678 0.542684 0 0.813956 0.0346736 0.813217 0
9715 971.5 1.82439 6.10623e-15 0 0 -6.10623e-15 1.62652 0.857885 -1.38188 0 0.99267 -0.814559 0.567352 0 0.815681 -0.0433265 0.81453 0
9716 971.6 1.92283 6.10623e-15 0 0 -6.10623e-15 1.65162 0.868109 -1.40508 0 0.948824 -0.740643 0.593055 0 0.821966 -0.127466 0.812023 0
9717 971.7 1.99873 5.88418e-15 0 0 -5.88418e-15 1.67355 0.87669 -1.42555 0 0.905226 -0.659866 0.619687 0 0.834524 -0.216824 0.805864 0
9718 971.8 2.04255 5.88418e-15 0 0 -5.88418e-15 1.69236 0.883644 -1.44335 0 0.864728 -0.573769 0.646949 0 0.854565 -0.309875 0.796404 0
9719 971.9 2.05034 5.9952e-15 0 0 -5.9952e-15 1.7081 0.88899 -1.45853 0 0.83023 -0.484155 0.674445 0 0.882427 -0.404835 0.784083 0
9720 972 2.02087 6.10623e-15 0 0 -6.10623e-15 1.7208 0.892752 -1.47111 0 0.804242 -0.392908 0.701733 0 0.917486 -0.499843 0.769375 0
9721 972.1 1.9542 5.9952e-15 0 0 -5.9952e-15 1.73051 0.894959 -1.48112 0 0.788452 -0.301933 0.728349 0 0.958303 -0.593025 0.752771 0
9722 972.2 1.85199 5.9952e-15 0 0 -5.9952e-15 1.73726 0.895645 -1.48859 0 0.783367 -0.213116 0.75382 0 1.00286 -0.682529 0.734771 0
9723 972.3 1.72021 6.10623e-15 0 0 -6.10623e-15 1.74109 0.894846 -1.49354 0 0.788178 -0.12826 0.777672 0 1.04886 -0.766585 0.715864 0
9724 972.4 1.57725 5.93969e-15 0 0 -5.93969e-15 1.74203 0.892601 -1.49597 0 0.800955 -0.0489165 0.79946 0 1.09404 -0.843684 0.696509 0
9725 972.5 1.4454 5.73153e-15 0 0 -5.73153e-15 1.7401 0.888948 -1.4959 0 0.819184 0.023976 0.818833 0 1.1366 -0.912924 0.67707 0
9726 972.6 1.32702 5.77316e-15 0 0 -5.77316e-15 1.73533 0.883923 -1.49334 0 0.840461 0.0903046 0.835595 0 1.17548 -0.974227 0.657744 0
9727 972.7 1.22332 5.60663e-15 0 0 -5.60663e-15 1.72774 0.877557 -1.48828 0 0.862923 0.150538 0.849691 0 1.21028 -1.0281 0.63859 0
9728 972.8 1.13454 5.60663e-15 0 0 -5.60663e-15 1.71733 0.869881 -1.48072 0 0.885276 0.205333 0.861134 0 1.24096 -1.07521 0.619587 0
9729 972.9 1.05931 5.53724e-15 0 0 -5.53724e-15 1.70411 0.860916 -1.47065 0 0.906654 0.255315 0.869963 0 1.26759 -1.11623 0.600683 0
9730 973 0.995943 5.53724e-15 0 0 -5.53724e-15 1.68806 0.850682 -1.45804 0 0.926476 0.301007 0.876214 0 1.29031 -1.15169 0.581824 0
9731 973.1 0.94311 5.60663e-15 0 0 -5.60663e-15 1.66917 0.839194 -1.44287 0 0.944342 0.342833 0.879913 0 1.30924 -1.18203 0.562957 0
9732 973.2 0.900055 5.52336e-15 0 0 -5.52336e-15 1.64741 0.826463 -1.4251 0 0.959971 0.381126 0.881072 0 1.32448 -1.20759 0.544032 0
9733 973.3 0.866626 5.55112e-15 0 0 -5.55112e-15 1.62275 0.812493 -1.4047 0 0.973158 0.41615 0.87969 0 1.33611 -1.22864 0.525007 0
9734 973.4 0.843276 5.44009e-15 0 0 -5.44009e-15 1.59514 0.797286 -1.38159 0 0.983742 0.448112 0.875753 0 1.34421 -1.2454 0.505841 0
9735 973.5 0.831032 5.4956e-15 0 0 -5.4956e-15 1.56451 0.780838 -1.35573 0 0.991593 0.477173 0.869231 0 1.3488 -1.25801 0.486496 0
9736 973.6 0.831351 5.44009e-15 0 0 -5.44009e-15 1.5308 0.763142 -1.32702 0 0.996597 0.503456 0.86008 0 1.34993 -1.2666 0.466936 0
9737 973.7 0.84581 5.55112e-15 0 0 -5.55112e-15 1.49391 0.744185 -1.29536 0 0.998647 0.527053 0.84824 0 1.34758 -1.27124 0.447124 0
9738 973.8 0.875632 5.44009e-15 0 0 -5.44009e-15 1.45374 0.723946 -1.26066 0 0.997637 0.548027 0.833635 0 1.34174 -1.27197 0.427026 0
9739 973.9 0.921318 5.55112e-15 0 0 -5.55112e-15 1.41016 0.702404 -1.22277 0 0.993456 0.566416 0.816167 0 1.33238 -1.26882 0.406604 0
9740 974 0.982623 5.60663e-15 0 0 -5.60663e-15 1.363 0.679527 -1.18153 0 0.985981 0.582233 0.795716 0 1.31943 -1.26176 0.385819 0
9741 974.1 1.05887 5.4956e-15 0 0 -5.4956e-15 1.31211 0.655278 -1.13676 0 0.975078 0.595469 0.772136 0 1.30281 -1.25075 0.364628 0
9742 974.2 1.14939 5.55112e-15 0 0 -5.55112e-15 1.25724 0.629613 -1.08823 0 0.960591 0.606087 0.745247 0 1.28242 -1.2357 0.342985 0
9743 974.3 1.25388 5.38458e-15 0 0 -5.38458e-15 1.19816 0.60248 -1.03567 0 0.942341 0.614024 0.714829 0 1.2581 -1.2165 0.320838 0
9744 974.4 1.3726 5.38458e-15 0 0 -5.38458e-15 1.13454 0.573816 -0.978737 0 0.920119 0.619184 0.68061 0 1.22969 -1.193 0.298127 0
9745 974.5 1.50662 5.38458e-15 0 0 -5.38458e-15 1.06602 0.543551 -0.917036 0 0.893678 0.621429 0.642252 0 1.19695 -1.16498 0.274784 0
9746 974.6 1.65784 5.32907e-15 0 0 -5.32907e-15 0.992142 0.511606 -0.850062 0 0.862733 0.62057 0.599333 0 1.15961 -1.13218 0.250729 0
9747 974.7 1.82912 5.32907e-15 0 0 -5.32907e-15 0.912362 0.477893 -0.777189 0 0.826949 0.61635 0.551324 0 1.11731 -1.09424 0.225865 0
9748 974.8 2.02402 5.38458e-15 0 0 -5.38458e-15 0.82605 0.44232 -0.697647 0 0.785963 0.60841 0.497569 0 1.06961 -1.05073 0.200078 0
9749 974.9 2.24563 5.32907e-15 0 0 -5.32907e-15 0.73253 0.404794 -0.610526 0 0.739425 0.596257 0.437294 0 1.01593 -1.00105 0.173231 0
9750 975 2.49319 5.27356e-15 0 0 -5.27356e-15 0.631266 0.36521 -0.514896 0 0.687167 0.57922 0.369734 0 0.95552 -0.94443 0.145162 0
9751 975.1 2.75822 5.16254e-15 0 0 -5.16254e-15 0.522344 0.323377 -0.410208 0 0.629586 0.556451 0.294517 0 0.887402 -0.879828 0.115691 0
9752 975.2 3.02668 5.05151e-15 0 0 -5.05151e-15 0.40729 0.27884 -0.296873 0 0.568149 0.527026 0.212217 0 0.810301 -0.805866 0.0846558 0
9753 975.3 3.28531 4.996e-15 0 0 -4.996e-15 0.290499 0.230784 -0.176432 0 0.505582 0.490034 0.124418 0 0.722693 -0.720819 0.0520142 0
9754 975.4 3.51969 5.05151e-15 0 0 -5.05151e-15 0.185609 0.178373 -0.0513217 0 0.445779 0.444537 0.033262 0 0.623171 -0.622909 0.0180597 0
9755 975.5 3.7095 5.07927e-15 0 0 -5.07927e-15 0.142927 0.121514 0.0752498 0 0.394017 0.3896 -0.0588361 0 0.511377 -0.511114 -0.0164137 0
9756 975.6 3.83113 5.10703e-15 0 0 -5.10703e-15 0.20877 0.0612141 0.199594 0 0.357377 0.324719 -0.149252 0 0.389203 -0.385933 -0.0503424 0
9757 975.7 3.86465 5.16254e-15 0 0 -5.16254e-15 0.317986 -0.000891406 0.317985 0 0.343689 0.250546 -0.235263 0 0.263003 -0.249655 -0.0827218 0
9758 975.8 3.80291 5.13478e-15 0 0 -5.13478e-15 0.431617 -0.0630177 0.426992 0 0.356898 0.168969 -0.314366 0 0.154629 -0.105951 -0.112626 0
9759 975.9 3.65451 5.07927e-15 0 0 -5.07927e-15 0.538308 -0.123467 0.523957 0 0.393496 0.0825432 -0.384741 0 0.145107 0.0409242 -0.139217 0
9760 976 3.438 5.05151e-15 0 0 -5.05151e-15 0.633857 -0.180749 0.60754 0 0.445635 -0.00590004 -0.445596 0 0.247111 0.186649 -0.161944 0
9761 976.1 3.17639 5.02376e-15 0 0 -5.02376e-15 0.717079 -0.233798 0.677895 0 0.505654 -0.0935296 -0.496929 0 0.374022 0.327328 -0.180966 0
9762 976.2 2.89242 5.10703e-15 0 0 -5.10703e-15 0.788605 -0.28231 0.736342 0 0.567604 -0.177719 -0.539064 0 0.500545 0.460029 -0.197278 0
9763 976.3 2.60823 5.10703e-15 0 0 -5.10703e-15 0.849822 -0.326602 0.784556 0 0.627301 -0.256396 -0.57251 0 0.620363 0.582998 -0.212047 0
9764 976.4 2.34488 5.10703e-15 0 0 -5.10703e-15 0.902107 -0.367205 0.823989 0 0.68242 -0.328657 -0.598065 0 0.731618 0.695861 -0.225925 0
9765 976.5 2.11445 5.07927e-15 0 0 -5.07927e-15 0.946581 -0.404628 0.855741 0 0.732221 -0.394783 -0.616679 0 0.834391 0.799411 -0.239062 0
9766 976.6 1.91791 4.94049e-15 0 0 -4.94049e-15 0.984109 -0.4393 0.880617 0 0.776767 -0.455521 -0.62918 0 0.929477 0.894822 -0.251437 0
9767 976.7 1.75168 5.05151e-15 0 0 -5.05151e-15 1.01535 -0.47157 0.899203 0 0.816376 -0.51161 -0.63618 0 1.01775 0.98318 -0.263023 0
9768 976.8 1.61231 5.16254e-15 0 0 -5.16254e-15 1.04083 -0.501719 0.911926 0 0.851403 -0.56365 -0.638111 0 1.09999 1.06537 -0.273814 0
9769 976.9 1.49783 5.21805e-15 0 0 -5.21805e-15 1.06094 -0.529981 0.919088 0 0.882176 -0.612105 -0.635266 0 1.17682 1.14209 -0.283822 0
9770 977 1.40754 5.16254e-15 0 0 -5.16254e-15 1.07601 -0.556552 0.920899 0 0.908987 -0.657332 -0.627832 0 1.24876 1.21388 -0.293067 0
9771 977.1 1.34136 5.21805e-15 0 0 -5.21805e-15 1.0863 -0.581604 0.917487 0 0.932091 -0.699602 -0.615914 0 1.31622 1.28121 -0.301573 0
9772 977.2 1.29884 5.16254e-15 0 0 -5.16254e-15 1.09201 -0.605287 0.90891 0 0.951712 -0.739123 -0.599544 0 1.37955 1.34441 -0.309366 0
9773 977.3 1.27866 5.27356e-15 0 0 -5.27356e-15 1.09333 -0.627741 0.89516 0 0.968057 -0.776049 -0.578691 0 1.43902 1.40379 -0.316469 0
9774 977.4 1.27892 5.21805e-15 0 0 -5.21805e-15 1.09041 -0.6491 0.876163 0 0.981317 -0.810488 -0.553257 0 1.49488 1.45959 -0.322906 0
9775 977.5 1.29779 5.21805e-15 0 0 -5.21805e-15 1.0834 -0.6695 0.851776 0 0.991681 -0.842509 -0.523077 0 1.54732 1.51201 -0.328698 0
9776 977.6 1.33404 5.10703e-15 0 0 -5.10703e-15 1.07245 -0.689082 0.82178 0 0.999344 -0.87214 -0.487914 0 1.59652 1.56122 -0.333866 0
9777 977.7 1.38705 4.88498e-15 0 0 -4.88498e-15 1.05776 -0.708003 0.785873 0 1.00453 -0.899371 -0.447447 0 1.64261 1.60737 -0.338427 0
9778 977.8 1.45667 4.996e-15 0 0 -4.996e-15 1.0396 -0.726444 0.743668 0 1.0075 -0.924142 -0.401269 0 1.68573 1.65059 -0.342398 0
9779 977.9 1.54244 5.10703e-15 0 0 -5.10703e-15 1.01836 -0.744618 0.694699 0 1.00861 -0.946346 -0.348902 0 1.72596 1.69096 -0.345797 0
9780 978 1.64196 4.88498e-15 0 0 -4.88498e-15 0.994735 -0.762774 0.638493 0 1.00838 -0.965823 -0.289856 0 1.7634 1.7286 -0.348638 0
9781 978.1 1.74858 4.996e-15 0 0 -4.996e-15 0.969822 -0.781178 0.574731 0 1.00755 -0.982385 -0.223794 0 1.79814 1.76356 -0.350936 0
9782 978.2 1.85059 4.996e-15 0 0 -4.996e-15 0.945323 -0.800059 0.50353 0 1.00723 -0.99587 -0.150822 0 1.83024 1.79593 -0.352708 0
9783 978.3 1.93478 5.10703e-15 0 0 -5.10703e-15 0.923493 -0.819536 0.425677 0 1.00877 -1.00622 -0.071707 0 1.85975 1.82575 -0.35397 0
9784 978.4 1.99155 4.996e-15 0 0 -4.996e-15 0.906783 -0.839599 0.342533 0 1.01356 -1.01349 0.0122045 0 1.88674 1.85309 -0.354737 0
9785 978.5 2.0161 5.21805e-15 0 0 -5.21805e-15 0.89737 -0.860149 0.255766 0 1.02267 -1.01784 0.099263 0 1.91125 1.87799 -0.355029 0
9786 978.6 2.00651 5.32907e-15 0 0 -5.32907e-15 0.896754 -0.881037 0.167159 0 1.0366 -1.01947 0.187706 0 1.93335 1.9005 -0.354865 0
9787 978.7 1.96219 5.32907e-15 0 0 -5.32907e-15 0.905495 -0.902083 0.0785265 0 1.05525 -1.01859 0.275737 0 1.95307 1.92068 -0.354263 0
9788 978.8 1.88349 5.44009e-15 0 0 -5.44009e-15 0.923121 -0.923084 -0.00831945 0 1.07792 -1.01547 0.361564 0 1.97048 1.93856 -0.353244 0
9789 978.9 1.77207 5.66214e-15 0 0 -5.66214e-15 0.948249 -0.943813 -0.0916161 0 1.10341 -1.01038 0.443443 0 1.98561 1.95419 -0.351827 0
9790 979 1.6325 5.55112e-15 0 0 -5.55112e-15 0.978852 -0.964024 -0.169732 0 1.13021 -1.0036 0.519762 0 1.99852 1.96763 -0.350029 0
9791 979.1 1.47411 5.66214e-15 0 0 -5.66214e-15 1.01264 -0.983455 -0.241371 0 1.15677 -0.995452 0.589238 0 2.00925 1.97891 -0.347868 0
9792 979.2 1.30977 5.66214e-15 0 0 -5.66214e-15 1.0475 -1.00185 -0.305844 0 1.18181 -0.986215 0.6512 0 2.01784 1.98807 -0.345356 0
9793 979.3 1.15085 5.55112e-15 0 0 -5.55112e-15 1.08179 -1.01902 -0.363136 0 1.20448 -0.976132 0.705644 0 2.02434 1.99515 -0.342507 0
9794 979.4 1.00412 5.71765e-15 0 0 -5.71765e-15 1.11443 -1.03481 -0.413659 0 1.22431 -0.965372 0.752989 0 2.02876 2.00018 -0.339331 0
9795 979.5 0.873355 5.66214e-15 0 0 -5.66214e-15 1.14475 -1.04915 -0.457961 0 1.24109 -0.954041 0.793796 0 2.03115 2.00319 -0.335835 0
9796 979.6 0.761586 5.77316e-15 0 0 -5.77316e-15 1.17235 -1.06199 -0.496573 0 1.25472 -0.942207 0.8286 0 2.03151 2.0042 -0.332026 0
9797 979.7 0.668553 5.66214e-15 0 0 -5.66214e-15 1.19701 -1.0733 -0.529951 0 1.26517 -0.929914 0.85786 0 2.02988 2.00322 -0.327909 0
9798 979.8 0.589829 5.66214e-15 0 0 -5.66214e-15 1.21858 -1.08307 -0.558465 0 1.27243 -0.917191 0.881951 0 2.02625 2.00026 -0.323487 0
9799 979.9 0.521877 5.60663e-15 0 0 -5.60663e-15 1.23697 -1.09128 -0.582409 0 1.27649 -0.904058 0.901169 0 2.02064 1.99534 -0.31876 0
9800 980 0.463523 5.63438e-15 0 0 -5.63438e-15 1.25214 -1.09792 -0.602013 0 1.27735 -0.89053 0.915744 0 2.01305 1.98845 -0.313731 0
9801 980.1 0.415318 5.57887e-15 0 0 -5.57887e-15 1.26403 -1.10296 -0.617453 0 1.27502 -0.87662 0.925851 0 2.00346 1.97958 -0.308398 0
9802 980.2 0.378845 5.59275e-15 0 0 -5.59275e-15 1.27262 -1.1064 -0.628857 0 1.26946 -0.862339 0.931616 0 1.99188 1.96874 -0.302759 0
9803 980.3 0.35559 5.60663e-15 0 0 -5.60663e-15 1.27788 -1.10819 -0.636312 0 1.26068 -0.847699 0.933124 0 1.97828 1.95589 -0.296812 0
9804 980.4 0.348181 5.63438e-15 0 0 -5.63438e-15 1.27976 -1.10831 -0.639868 0 1.24863 -0.832709 0.93042 0 1.96264 1.94102 -0.290552 0
9805 980.5 0.404697 5.58234e-15 0 0 -5.58234e-15 1.27821 -1.10671 -0.639541 0 1.23329 -0.817384 0.923516 0 1.94494 1.9241 -0.283974 0
9806 980.6 0.494422 5.6205e-15 0 0 -5.6205e-15 1.27319 -1.10335 -0.635313 0 1.21459 -0.801739 0.912386 0 1.92513 1.90509 -0.277073 0
9807 980.7 0.591769 5.60663e-15 0 0 -5.60663e-15 1.26462 -1.09817 -0.627131 0 1.19249 -0.785793 0.896972 0 1.90318 1.88396 -0.269841 0
9808 980.8 0.695223 5.59275e-15 0 0 -5.59275e-15 1.25242 -1.09108 -0.614906 0 1.16691 -0.76957 0.877174 0 1.87904 1.86065 -0.262268 0
9809 980.9 0.804679 5.55112e-15 0 0 -5.55112e-15 1.2365 -1.082 -0.598507 0 1.13777 -0.753101 0.852854 0 1.85264 1.8351 -0.254347 0
9810 981 0.920642 5.56499e-15 0 0 -5.56499e-15 1.21673 -1.07081 -0.577758 0 1.10499 -0.736429 0.823824 0 1.82391 1.80724 -0.246066 0
9811 981.1 1.04406 5.57887e-15 0 0 -5.57887e-15 1.19299 -1.05738 -0.55243 0 1.0685 -0.719607 0.789842 0 1.79278 1.77699 -0.237412 0
9812 981.2 1.17623 5.55112e-15 0 0 -5.55112e-15 1.16513 -1.04154 -0.52223 0 1.02821 -0.70271 0.750602 0 1.75913 1.74425 -0.228373 0
9813 981.3 1.31877 5.4956e-15 0 0 -5.4956e-15 1.13298 -1.02307 -0.486793 0 0.984084 -0.685837 0.705726 0 1.72288 1.70891 -0.218933 0
9814 981.4 1.47326 5.60663e-15 0 0 -5.60663e-15 1.09639 -1.00172 -0.44568 0 0.936177 -0.669119 0.654757 0 1.68387 1.67084 -0.209077 0
9815 981.5 1.64055 5.44009e-15 0 0 -5.44009e-15 1.05525 -0.977152 -0.398395 0 0.884691 -0.652725 0.597182 0 1.64196 1.62988 -0.198787 0
9816 981.6 1.81907 5.60663e-15 0 0 -5.60663e-15 1.00958 -0.949001 -0.344459 0 0.830146 -0.636851 0.532507 0 1.59696 1.58585 -0.188048 0
9817 981.7 2.00256 5.55112e-15 0 0 -5.55112e-15 0.959734 -0.916875 -0.283603 0 0.773614 -0.621668 0.460443 0 1.54867 1.53854 -0.17684 0
9818 981.8 2.18007 5.44009e-15 0 0 -5.44009e-15 0.906592 -0.880472 -0.216054 0 0.716967 -0.607229 0.381202 0 1.49684 1.4877 -0.165148 0
9819 981.9 2.34017 5.32907e-15 0 0 -5.32907e-15 0.851706 -0.839663 -0.14272 0 0.662954 -0.593364 0.295679 0 1.44117 1.43303 -0.152959 0
9820 982 2.47557 5.44009e-15 0 0 -5.44009e-15 0.79714 -0.794482 -0.0650463 0 0.614974 -0.57969 0.205309 0 1.38131 1.37417 -0.140263 0
9821 982.1 2.58359 5.32907e-15 0 0 -5.32907e-15 0.745199 -0.745043 0.0152556 0 0.576624 -0.565682 0.111798 0 1.31687 1.31072 -0.127054 0
9822 982.2 2.66423 5.44009e-15 0 0 -5.44009e-15 0.698158 -0.691476 0.0963612 0 0.550985 -0.550724 0.0169734 0 1.24736 1.2422 -0.113335 0
9823 982.3 2.7192 5.44009e-15 0 0 -5.44009e-15 0.657981 -0.633897 0.176391 0 0.539693 -0.534132 -0.0772788 0 1.17223 1.16803 -0.0991119 0
9824 982.4 2.75196 5.55112e-15 0 0 -5.55112e-15 0.625983 -0.572386 0.253435 0 0.54218 -0.515155 -0.169038 0 1.09081 1.08754 -0.0843969 0
9825 982.5 2.76884 5.55112e-15 0 0 -5.55112e-15 0.602507 -0.506959 0.325587 0 0.555666 -0.492981 -0.256386 0 1.00233 0.99994 -0.0692002 0
9826 982.6 2.78095 5.55112e-15 0 0 -5.55112e-15 0.586804 -0.437542 0.391019 0 0.575977 -0.466739 -0.337498 0 0.905863 0.90428 -0.0535212 0
9827 982.7 2.80464 5.55112e-15 0 0 -5.55112e-15 0.577318 -0.363918 0.448175 0 0.598732 -0.435531 -0.410844 0 0.80032 0.799449 -0.0373306 0
9828 982.8 2.85606 5.71765e-15 0 0 -5.71765e-15 0.572337 -0.285701 0.495928 0 0.620318 -0.398507 -0.47538 0 0.684517 0.684208 -0.0205481 0
9829 982.9 2.9403 5.66214e-15 0 0 -5.66214e-15 0.570608 -0.202471 0.533479 0 0.63825 -0.354972 -0.530432 0 0.557451 0.557442 -0.00304654 0
9830 983 3.04308 5.66214e-15 0 0 -5.66214e-15 0.571713 -0.114277 0.560176 0 0.651014 -0.304553 -0.575384 0 0.419106 0.41883 0.0152087 0
9831 983.1 3.13585 5.66214e-15 0 0 -5.66214e-15 0.576097 -0.0222524 0.575667 0 0.65786 -0.247482 -0.609534 0 0.271852 0.269734 0.033867 0
9832 983.2 3.19183 5.66214e-15 0 0 -5.66214e-15 0.584408 0.0715013 0.580017 0 0.658664 -0.184788 -0.632211 0 0.124733 0.113287 0.0521942 0
9833 983.3 3.19573 5.55112e-15 0 0 -5.55112e-15 0.596624 0.164476 0.573505 0 0.653694 -0.11815 -0.642928 0 0.0834604 -0.0463253 0.0694234 0
9834 983.4 3.14442 5.66214e-15 0 0 -5.66214e-15 0.611723 0.254079 0.556462 0 0.643313 -0.0495472 -0.641402 0 0.221468 -0.204531 0.0849403 0
9835 983.5 3.04849 5.77316e-15 0 0 -5.77316e-15 0.627912 0.337849 0.529274 0 0.627834 0.0190436 -0.627545 0 0.370175 -0.356893 0.098271 0
9836 983.6 2.93386 5.77316e-15 0 0 -5.77316e-15 0.643351 0.413926 0.49251 0 0.607631 0.0859319 -0.601524 0 0.511607 -0.499858 0.109014 0
9837 983.7 2.83156 5.82867e-15 0 0 -5.82867e-15 0.657026 0.481626 0.4469 0 0.583425 0.150031 -0.563805 0 0.642385 -0.631658 0.116905 0
9838 983.8 2.7607 5.77316e-15 0 0 -5.77316e-15 0.668884 0.541215 0.393055 0 0.556632 0.211027 -0.515079 0 0.762075 -0.752242 0.122024 0
9839 983.9 2.7232 5.77316e-15 0 0 -5.77316e-15 0.679498 0.59321 0.33139 0 0.529669 0.269229 -0.456142 0 0.871415 -0.862439 0.124752 0
9840 984 2.70863 5.88418e-15 0 0 -5.88418e-15 0.689928 0.638079 0.262404 0 0.506261 0.325243 -0.387965 0 0.971471 -0.963322 0.125561 0
9841 984.1 2.70107 5.71765e-15 0 0 -5.71765e-15 0.701651 0.67627 0.18701 0 0.491351 0.379664 -0.311899 0 1.06329 -1.05593 0.124889 0
9842 984.2 2.68605 5.77316e-15 0 0 -5.77316e-15 0.716261 0.708284 0.106603 0 0.490083 0.432921 -0.229698 0 1.14782 -1.14121 0.123095 0
9843 984.3 2.65403 5.88418e-15 0 0 -5.88418e-15 0.735022 0.734666 0.0228689 0 0.505999 0.485276 -0.143326 0 1.22587 -1.21994 0.120458 0
9844 984.4 2.5996 5.9952e-15 0 0 -5.9952e-15 0.758541 0.75597 -0.062397 0 0.539654 0.536865 -0.05479 0 1.29814 -1.29284 0.117187 0
9845 984.5 2.51982 5.77316e-15 0 0 -5.77316e-15 0.786673 0.772744 -0.147382 0 0.588714 0.587735 0.0339439 0 1.3652 -1.36048 0.113438 0
9846 984.6 2.41338 5.93969e-15 0 0 -5.93969e-15 0.81859 0.785529 -0.230292 0 0.64922 0.63785 0.120971 0 1.42757 -1.42338 0.109321 0
9847 984.7 2.28055 5.93969e-15 0 0 -5.93969e-15 0.852959 0.794869 -0.309392 0 0.716882 0.687102 0.204478 0 1.48568 -1.48197 0.104914 0
9848 984.8 2.12426 5.77316e-15 0 0 -5.77316e-15 0.888169 0.801311 -0.383073 0 0.787819 0.735311 0.282802 0 1.53989 -1.53662 0.100271 0
9849 984.9 1.95164 5.82867e-15 0 0 -5.82867e-15 0.922605 0.805407 -0.450021 0 0.858858 0.782241 0.354594 0 1.59051 -1.58765 0.0954273 0
9850 985 1.7734 5.82867e-15 0 0 -5.82867e-15 0.95494 0.807683 -0.509468 0 0.927678 0.827631 0.419061 0 1.63781 -1.63531 0.0904063 0
9851 985.1 1.59962 5.82867e-15 0 0 -5.82867e-15 0.984304 0.808584 -0.561291 0 0.992845 0.871264 0.476068 0 1.68201 -1.67985 0.0852229 0
9852 985.2 1.4362 5.82867e-15 0 0 -5.82867e-15 1.01025 0.808439 -0.605834 0 1.05365 0.912999 0.525947 0 1.72329 -1.72144 0.0798867 0
9853 985.3 1.28484 5.88418e-15 0 0 -5.88418e-15 1.03261 0.807481 -0.643626 0 1.10985 0.952765 0.569222 0 1.76182 -1.76025 0.0744039 0
9854 985.4 1.14499 5.88418e-15 0 0 -5.88418e-15 1.05134 0.805868 -0.675205 0 1.16143 0.990541 0.606427 0 1.79773 -1.79641 0.0687784 0
